accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-7.662696805816556801e-03,5.466865706500402024e-03,-9.790208978969362263e+00
-6.465451209373775793e-03,-5.693711674240157367e-03,-9.797533310146015140e+00
3.241765834468742554e-03,-3.578107352578086594e-03,-9.799543328365746930e+00
5.492656192881498374e-03,1.157969276083932204e-03,-9.794217671388640412e+00
5.650547459572162999e-03,-5.335479076928749571e-03,-9.785471697718412187e+00
5.526781861079915412e-03,7.717431492931632435e-03,-9.792160850848672382e+00
-5.899312062748416144e-03,4.829786067472300291e-03,-9.799778087142270167e+00
2.868691165545246384e-03,3.084800409010393651e-03,-9.794190408516959323e+00
-2.538094845012721541e-03,7.336320573915501402e-03,-9.797222238423097807e+00
-3.174764307144389841e-03,-1.247065047301847661e-03,-9.812419158243793404e+00
2.626034106899531942e-03,-6.634812014598040790e-04,-9.782119670339783468e+00
-4.717509992274067539e-03,6.154369114122384098e-03,-9.793156407542921826e+00
9.755371549212566579e-04,-3.343758374699748286e-03,-9.789559845506735414e+00
2.929580821147508701e-03,2.079715431441765770e-03,-9.793087969912509294e+00
1.407314182236018381e-03,2.218547186877225033e-03,-9.804659351377511101e+00
-9.217074163118099336e-03,1.348645931854229563e-04,-9.797379879037478645e+00
-4.191325996701075925e-03,4.092056402683254095e-03,-9.786330400452108336e+00
2.477045137926108670e-03,6.095295739775284140e-03,-9.799236866722043970e+00
6.479989089840895375e-03,-6.267502006501030065e-03,-9.802081208485324382e+00
7.710044989666867002e-04,-1.744445409191246708e-03,-9.782623979576078099e+00
-4.257199162522895021e-03,-1.103610555813369816e-03,-9.784629783596486163e+00
4.808068830314145108e-03,-5.599590539014650398e-03,-9.787694948607185808e+00
5.500949196847491202e-03,-1.795836106021873879e-03,-9.804081346474887937e+00
6.721963737639146882e-03,2.958036801881657688e-03,-9.793672457207142301e+00
7.931556811279036334e-03,-8.008580990822213724e-03,-9.792261151764785509e+00
1.012809045904893533e-03,-5.462864856787690709e-03,-9.792238035089901871e+00
-9.951239608376823489e-03,-2.735281360496469045e-03,-9.768405987042367400e+00
-4.906986606885660115e-03,-4.303676981775190862e-03,-9.788481369166991186e+00
3.875035621185755376e-03,-4.939157750520018972e-04,-9.793277966942378399e+00
-2.373671770501073475e-03,3.283650212390144037e-03,-9.797699523849830783e+00
-7.069980855726043859e-03,-3.016209799067306845e-04,-9.798973806131780151e+00
-3.128891944272666641e-04,6.752866990559542757e-04,-9.791011996064932887e+00
-6.570441138641849735e-04,-2.973031658680990504e-04,-9.808566619112580653e+00
-6.556157501170703852e-03,1.149387266044412824e-03,-9.792435299038075414e+00
-3.952364746918487874e-03,-3.883101730993271362e-04,-9.795600838750120332e+00
-3.921208649930691542e-03,6.003574769002670373e-04,-9.799405273135221250e+00
5.206981798275872771e-03,2.535599709832049835e-03,-9.784791263617712787e+00
3.631796558770244553e-03,2.311936292558234695e-03,-9.790946372478812165e+00
1.659754663526332450e-03,2.199710747203432060e-03,-9.786103545525055125e+00
-1.631844327184450239e-03,-1.988404720086402004e-03,-9.794279680410070910e+00
